name,brand,description,price,gender,department,section,category,subcategory,sport,sizes,stock,images_default,images_men,images_women,discount,rating,featured
XTRN Squad Sports Duffel,XTRN,Spacious sports duffel with ventilated compartment for dirty gear and wet clothes,2499,unisex,accessories,Bags,Duffel Bags,Sports Duffel,,One Size,30,https://res.cloudinary.com/duvfdxql9/image/upload/v1788342567/Sports_duffel_bag_product_image_202609021518_ellt64.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342566/Sports_duffel_bag_product_image_202609021519_mb3s5m.jpg,,,15,4.7,FALSE
XTRN CompactCarry Foldable Duffel,XTRN,Foldable lightweight duffel bag ideal for travel and gym use,1499,unisex,accessories,Bags,Duffel Bags,Foldable Duffel,,One Size,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788342671/Foldable_duffel_product_image_202609021520_xpmeyq.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342669/Foldable_duffel_product_image_202609021520_1_pe8hfz.jpg,,,0,4.3,FALSE
XTRN DriFit Running Cap,XTRN,Lightweight moisture-wicking running cap with UV protection and adjustable strap,799,unisex,accessories,Headwear,Caps,Running Cap,Running,One Size,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788343003/Model_wearing_running_cap_202609021525_znrxmm.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343000/Model_wearing_running_cap_202609021526_mjifra.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343001/Model_wearing_running_cap_202609021525_1_emomjg.jpg,,,0,4.5,TRUE
XTRN SnapBack Training Cap,XTRN,Classic snapback cap with structured front panel for gym and casual wear,699,unisex,accessories,Headwear,Caps,Snapback Cap,,One Size,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788343156/Model_wearing_training_cap_202609021528_pqc6os.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343154/Model_wearing_training_cap_202609021528_1_fdretj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343153/Model_wearing_training_cap_202609021529_gsgvcw.jpg,,,10,4.4,FALSE
XTRN AeroMesh Sports Cap,XTRN,Breathable mesh panel sports cap for outdoor training and hot weather,749,unisex,accessories,Headwear,Caps,Mesh Cap,,One Size,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788343265/Model_wearing_sports_cap_202609021530_lt6fnh.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343264/Model_wearing_sports_cap_202609021530_1_rujjgc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343305/Model_wearing_sports_cap_202609021531_fuqbtn.jpg,,,0,4.6,TRUE
XTRN Trail Hiker Cap,XTRN,Durable outdoor cap with extended brim for sun protection on trails,849,unisex,accessories,Headwear,Caps,Outdoor Cap,Hiking,One Size,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788343436/Model_wearing_outdoor_hiking_cap_202609021533_fxxx3i.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343434/Model_wearing_outdoor_hiking_cap_202609021533_1_ebozgb.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788343433/Model_wearing_outdoor_hiking_cap_202609021533_2_v9edwo.jpg,,,15,4.3,FALSE
XTRN DriFit Sports Headband,XTRN,Moisture-wicking sports headband that keeps sweat away during intense training,399,unisex,accessories,Headwear,Headbands,Sports Headband,,One Size,80,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344135/Model_wearing_sports_headband_202609021544_kyul5h.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788344131/Model_wearing_sports_headband_202609021545_s0bvmx.jpg,,,0,4.5,TRUE
XTRN Wide Grip Training Headband,XTRN,Wide non-slip headband designed for gym workouts and high-intensity training,449,unisex,accessories,Headwear,Headbands,Wide Headband,,One Size,75,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344259/Model_wearing_athletic_training___202609021546_pgsb1f.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788344257/Model_wearing_athletic_training___202609021547_yzianr.jpg,,,10,4.4,FALSE
XTRN Running Sweatband,XTRN,Lightweight thin headband ideal for running and outdoor cardio sessions,349,unisex,accessories,Headwear,Headbands,Running Headband,Running,One Size,90,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344344/Model_wearing_XTRN_running_sweat__202609021548_xa0inc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788344341/Model_wearing_XTRN_running_sweat__202609021548_1_ozzajo.jpg,,,0,4.3,TRUE
XTRN Yoga Comfort Headband,XTRN,Soft stretchy headband perfect for yoga pilates and low-intensity workouts,499,unisex,accessories,Headwear,Headbands,Yoga Headband,,One Size,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344424/Model_wearing_yoga_headband_202609021549_n5gz0l.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788344423/Model_wearing_yoga_headband_202609021550_knkokr.jpg,,,15,4.6,FALSE
XTRN Pro Elite Headband,XTRN,Performance headband with silicone grip strip to stay in place during any sport,549,unisex,accessories,Headwear,Headbands,Performance Headband,,One Size,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344512/Man_wearing_athletic_headband_202609021551_xriena.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788344510/Man_wearing_athletic_headband_202609021551_1_gnjrti.jpg,,,0,4.7,FALSE
XTRN HydroFlow 750ml Bottle,XTRN,Lightweight BPA-free 750ml water bottle with leak-proof flip lid for training,699,unisex,accessories,Hydration,Water Bottles,Sports Bottle,,One Size,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344828/Product_image_of_water_bottle_202609021554_zxvzcm.jpg,,,0,4.6,TRUE
XTRN ThermoSip Insulated Bottle,XTRN,Double-wall insulated bottle that keeps water cold for 24 hours,1199,unisex,accessories,Hydration,Water Bottles,Insulated Bottle,,One Size,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344826/Insulated_bottle_product_photogr__202609021555_ofisjk.jpg,,,10,4.7,FALSE
XTRN SqueezeRun 500ml Bottle,XTRN,Soft squeeze 500ml running bottle designed to fit in race vests and belt pouches,799,unisex,accessories,Hydration,Water Bottles,Running Bottle,Running,One Size,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344824/XTRN_SqueezeRun_500ml_Bottle_202609021555_guujaa.jpg,,,0,4.4,TRUE
XTRN TrailPack 1L Hydration Bottle,XTRN,Large 1 litre wide-mouth bottle ideal for hiking and long outdoor sessions,899,unisex,accessories,Hydration,Water Bottles,Hiking Bottle,Hiking,One Size,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344823/Hydration_bottle_product_photogr__202609021556_ljidj6.jpg,,,15,4.5,FALSE
XTRN ProShaker Gym Bottle,XTRN,500ml shaker bottle with mixing ball and protein powder storage compartment,999,unisex,accessories,Hydration,Water Bottles,Shaker Bottle,,One Size,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788344823/XTRN_ProShaker_Gym_Bottle_202609021556_aib4th.jpg,,,0,4.3,FALSE
XTRN ClassicShield Sunglasses,XTRN,Classic UV400 sunglasses with lightweight frame for everyday casual wear,999,unisex,accessories,Sun & Eyewear,Sunglasses,Classic Sunglasses,,One Size,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788345355/XTRN_ClassicShield_Sunglasses_pr__202609021603_mmoi9f.jpg,,,0,4.5,TRUE
XTRN UrbanPolarized Sunglasses,XTRN,Polarized lens sunglasses that reduce glare for outdoor and city use,1299,unisex,accessories,Sun & Eyewear,Sunglasses,Polarized Sunglasses,,One Size,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788345354/RetroRun_Sunglasses_product_image_202609021604_f1ilxh.jpg,,,10,4.6,FALSE
XTRN RetroRun Sunglasses,XTRN,Retro-style UV400 sunglasses with durable lightweight frame,1099,unisex,accessories,Sun & Eyewear,Sunglasses,Retro Sunglasses,,One Size,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788345354/Sunglasses_product_photography_202609021603_anim5l.jpg,,,0,4.4,TRUE
XTRN SlimFit Aviator Sunglasses,XTRN,Slim aviator sunglasses with UV protection and anti-reflective coating,1499,unisex,accessories,Sun & Eyewear,Sunglasses,Aviator Sunglasses,,One Size,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788345354/Sunglasses_product_photography_202609021605_acz2ic.jpg,,,15,4.7,FALSE
XTRN OverSize Shield Sunglasses,XTRN,Wide-frame oversized sunglasses offering maximum UV coverage,1199,unisex,accessories,Sun & Eyewear,Sunglasses,Shield Sunglasses,,One Size,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788345354/XTRN_aviator_sunglasses_product___202609021604_xrvtyr.jpg,,,0,4.3,FALSE
